kepid,kepmag,nkoi,ntce,st_quarters,dutycycle,dataspan,st_delivname
9885417,12.411,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9896558,15.224,2,2,11101000011111111,0.5995,1459.7890,q1_q17_dr24_stellar
9898364,13.337,1,1,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
9881258,13.281,1,1,11111111111111111,0.8713,1459.7890,q1_q17_dr24_stellar
9950612,13.177,4,4,11111111111111111,0.8755,1459.7890,q1_q17_dr24_stellar
9957627,14.292,1,1,11111111111111111,0.8750,1459.7890,q1_q17_dr24_stellar
9963009,14.458,1,2,11111101110111011,0.6963,1459.7890,q1_q17_dr24_stellar
9881662,12.996,2,2,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9886255,15.795,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9895006,14.581,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9933600,14.626,1,0,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9963461,13.936,1,2,01111101110111011,0.6936,1421.3260,q1_q17_dr24_stellar
9899355,15.866,1,1,00011111111111111,0.8745,1238.4310,q1_q17_dr24_stellar
9776186,17.352,1,1,00000111101111000,0.7800,831.1730,q1_q17_dr24_stellar
9851662,14.503,1,1,11111101110111011,0.6988,1459.7890,q1_q17_dr24_stellar
9872283,13.884,2,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9873604,13.902,1,0,11111111111111111,0.8753,1459.7890,q1_q17_dr24_stellar
9763754,14.547,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9838060,16.029,1,2,00001101111111111,0.8003,1147.3000,q1_q17_dr24_stellar
9818462,14.817,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9823564,15.705,1,0,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9771576,14.966,1,0,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9818732,14.529,1,2,11111111111111111,0.8483,1459.7890,q1_q17_dr24_stellar
9784222,14.613,1,0,11111101110111011,0.6989,1459.7890,q1_q17_dr24_stellar
9772531,15.798,1,1,11111111111111111,0.8754,1459.7890,q1_q17_dr24_stellar
9775475,15.069,1,1,00001000000011111,0.3789,1147.3000,q1_q17_dr24_stellar
9776907,16.925,1,0,00000111010001111,0.5512,1051.3250,q1_q17_dr24_stellar
9838582,17.106,1,0,00000000010011111,0.6341,683.8590,q1_q17_dr24_stellar
9848420,15.223,1,1,11111101110111011,0.6990,1459.7890,q1_q17_dr24_stellar
9821151,12.385,1,1,11111111111111111,0.8751,1459.7890,q1_q17_dr24_stellar
9848760,15.466,1,0,11111101110111011,0.6989,1459.7890,q1_q17_dr24_stellar
9836149,15.200,1,1,11111111111111111,0.8752,1459.7890,q1_q17_dr24_stellar
9782691,14.615,2,2,11111101110111011,0.6988,1459.7890,q1_q17_dr24_stellar
9845898,14.689,1,1,11111101110111011,0.6989,1459.7890,q1_q17_dr24_stellar
9845909,15.089,1,1,00011101110111011,0.6667,1238.4310,q1_q17_dr24_stellar
9846086,14.608,1,1,11111101110111011,0.6989,1459.7890,q1_q17_dr24_stellar
9851142,7.631,1,2,11111101110111011,0.6900,1459.7890,q1_q17_dr24_stellar
11297236,13.748,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11251991,11.083,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11285625,10.143,1,0,11111110111011101,,,q1_q16_stellar
11285870,14.879,1,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11244682,14.678,1,1,11111111111111111,0.8791,1426.7420,q1_q16_stellar
11282568,11.466,1,1,10011001100110011,0.4044,1426.7420,q1_q16_stellar
11296045,12.981,4,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11254382,15.269,1,1,11111111111111111,0.8791,1426.7420,q1_q16_stellar
11284772,15.142,2,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11298815,15.510,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11359305,13.363,1,0,11111111111111111,,,q1_q16_stellar
11444514,15.370,1,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11390109,15.244,1,0,11111110111011101,0.7435,1339.4740,q1_q16_stellar
11401755,11.866,2,2,11111111111111111,0.8791,1426.7420,q1_q16_stellar
11401869,15.535,1,0,01111111111111111,0.8799,1388.4420,q1_q16_stellar
11303811,15.770,1,3,00011111111111111,0.8761,1205.8120,q1_q16_stellar
11341266,13.074,1,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11414465,15.290,1,1,11100111111111111,0.7597,1426.7420,q1_q16_stellar
11446424,15.968,1,0,01111110111011101,0.7403,1301.1740,q1_q16_stellar
11393248,15.337,1,1,11111110111011101,0.7435,1339.4740,q1_q16_stellar
11546211,15.155,1,1,11111110111011101,0.7401,1339.4740,q1_q16_stellar
11560431,9.694,1,7,11111111111111111,0.8670,1426.7420,q1_q16_stellar
11560447,10.834,1,1,11111111111111111,0.8726,1426.7420,q1_q16_stellar
11560897,13.848,2,2,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11520459,15.338,1,1,00011111111111111,0.8788,1205.8330,q1_q16_stellar
11551715,15.333,1,0,11111110111011101,0.7435,1339.4740,q1_q16_stellar
11502218,6.974,1,2,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11466960,13.496,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11455428,14.523,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11453592,14.717,1,1,00000111100111111,0.7000,1018.2780,q1_q16_stellar
11463950,13.397,1,4,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11560382,15.356,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11601584,14.122,4,4,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11621897,14.491,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11673686,11.685,1,2,11111111111111111,0.8712,1426.7420,q1_q16_stellar
11769890,13.800,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11812062,15.523,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11774383,19.174,1,0,00000000011111111,0.8712,650.8120,q1_q16_stellar
11709124,14.534,6,6,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11852982,14.216,1,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
11818566,15.690,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11966557,15.680,1,0,01100000000000000,,,q1_q16_stellar
11966643,13.612,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11973517,15.697,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11910670,13.783,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
11970050,15.652,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11872364,15.053,1,7,11111111111111111,0.8777,1426.7420,q1_q16_stellar
11967788,13.166,2,2,11111111111111111,0.8791,1426.7420,q1_q16_stellar
12007270,13.843,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11873166,13.470,1,0,11111111111111111,,,q1_q16_stellar
11918793,15.457,1,0,11100000000000000,0.8952,217.6180,q1_q16_stellar
11922648,14.529,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
11904704,14.722,1,0,11111110111011101,0.7435,1339.4740,q1_q16_stellar
11909839,15.562,1,2,01101111111111111,0.8213,1388.4420,q1_q16_stellar
11905011,12.182,1,1,11111110111011101,0.7435,1339.4740,q1_q16_stellar
11905409,15.739,1,1,11111110111011101,0.7436,1339.4740,q1_q16_stellar
12058204,14.514,2,2,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12012872,13.686,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12019440,14.952,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12071006,13.533,1,0,11111111111111111,,,q1_q16_stellar
12020218,15.259,1,1,11111111111111111,0.8791,1426.7420,q1_q16_stellar
12062660,17.382,1,2,00000000011111111,0.8703,650.8120,q1_q16_stellar
12108293,14.837,1,0,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12108364,15.826,1,0,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12117215,15.111,1,0,11011101110111011,0.6412,1426.7420,q1_q16_stellar
12316431,14.162,1,2,11111111111111111,0.8791,1426.7420,q1_q16_stellar
12165063,12.059,1,1,11111111111111111,0.8790,1426.7420,q1_q16_stellar
12168895,14.495,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12252732,11.446,1,1,11111111111111111,0.8790,1426.7420,q1_q16_stellar
12265786,15.509,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12304202,13.362,1,0,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12253474,12.335,1,1,11111111111111111,0.8791,1426.7420,q1_q16_stellar
12253769,13.550,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12458817,15.370,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12554485,14.322,1,0,00011111111111111,0.8787,1205.8330,q1_q16_stellar
12459913,14.647,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12418891,15.855,1,0,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12885212,15.504,2,2,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12644020,15.800,1,0,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12367017,14.730,1,1,11111111111111111,0.8789,1426.7420,q1_q16_stellar
12506342,15.715,1,0,01111111111111111,0.8799,1388.4420,q1_q16_stellar
12600735,14.020,2,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12935144,15.496,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12367464,13.085,1,2,11111111111111111,0.8783,1426.7420,q1_q16_stellar
12470530,15.300,1,0,11111111111111111,,,q1_q16_stellar
12644822,15.140,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12454461,12.770,1,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12470954,14.313,2,1,11111111111111111,0.8792,1426.7420,q1_q16_stellar
12557548,15.692,1,1,11111111111111111,0.8793,1426.7420,q1_q16_stellar
12557713,14.853,1,0,11111111111111111,,,q1_q16_stellar
10000490,11.244,1,2,11111111111111111,0.8717,1458.9310,q1_q17_dr25_stellar
10068659,15.051,1,1,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
10122255,14.609,1,1,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10130057,15.613,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10001368,14.083,1,1,00000100010111111,0.5564,1050.8960,q1_q17_dr25_stellar
10006096,15.284,1,4,11111111111111111,0.8663,1458.9310,q1_q17_dr25_stellar
10015516,10.700,1,6,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10083325,13.421,1,1,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10070468,14.812,1,1,11111111111111111,0.8727,1458.9310,q1_q17_dr25_stellar
10006641,14.251,1,2,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
10089911,13.487,2,2,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10080248,15.534,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10031526,15.687,1,1,11111101110111011,0.6977,1458.9310,q1_q17_dr25_stellar
10028127,15.719,1,1,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10141900,15.692,4,4,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10141938,14.659,1,0,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10215869,14.115,1,1,00000100010000000,0.3746,460.0480,q1_q17_dr25_stellar
10227881,15.525,1,1,00011101110111011,0.6647,1238.0020,q1_q17_dr25_stellar
10201891,14.866,1,0,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10253977,14.382,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
10219361,12.742,1,0,11111101110111011,0.6977,1458.9310,q1_q17_dr25_stellar
10228942,13.079,1,2,11111101110111011,0.6946,1458.9310,q1_q17_dr25_stellar
10191449,15.502,1,0,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
10198662,12.655,2,2,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10163067,12.556,1,2,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10220950,15.028,1,1,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10232123,13.056,1,2,11111101110111011,0.6954,1458.9310,q1_q17_dr25_stellar
10214328,10.629,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10287723,13.447,1,0,11111101110111011,0.6970,1458.9310,q1_q17_dr25_stellar
10341777,13.087,1,2,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10341913,13.079,1,1,11111111111111111,0.8728,1458.9310,q1_q17_dr25_stellar
10342041,14.658,1,1,11111111111111111,0.8537,1458.9310,q1_q17_dr25_stellar
10342248,14.760,1,2,00110011001100110,0.4738,1297.1270,q1_q17_dr25_stellar
10351947,12.766,1,1,11111101110111011,0.6978,1458.9310,q1_q17_dr25_stellar
10363115,12.070,1,1,11111101110111011,0.6977,1458.9310,q1_q17_dr25_stellar
10363233,14.788,1,0,00011101110111011,0.6649,1238.0020,q1_q17_dr25_stellar
10275074,14.182,1,1,00000000010000000,0.9283,92.5820,q1_q17_dr25_stellar
10395381,15.556,1,1,11111111111111111,0.8731,1458.9310,q1_q17_dr25_stellar
10337517,13.916,2,2,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10387792,14.060,1,0,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
1026957,12.559,1,1,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10346522,14.404,1,1,11111111111111111,0.8630,1458.9310,q1_q17_dr25_stellar
10388451,15.929,1,0,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10338529,15.216,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10272389,14.340,1,1,11111111111111111,0.8739,1458.9310,q1_q17_dr25_stellar
10294613,14.898,1,1,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10384798,14.777,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10389280,10.250,1,1,11111111111111111,0.8729,1458.9310,q1_q17_dr25_stellar
10272858,11.367,1,0,11111111111111111,0.8742,1458.9310,q1_q17_dr25_stellar
10332883,14.440,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10340228,15.788,1,2,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10350571,13.290,3,3,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10266615,14.909,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10385708,11.153,1,5,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10291589,15.274,1,1,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10329835,15.313,1,1,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10362031,12.618,1,1,11111101110111011,0.6976,1458.9310,q1_q17_dr25_stellar
10407054,13.343,1,2,11111111111111111,0.8725,1458.9310,q1_q17_dr25_stellar
10460984,14.282,4,4,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10407210,10.959,1,3,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10453009,13.785,1,0,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10399321,11.981,1,1,11111111111111111,0.8737,1458.9310,q1_q17_dr25_stellar
10489206,14.752,2,2,11111101110111011,0.6972,1458.9310,q1_q17_dr25_stellar
10489345,15.942,1,1,00011101110111011,0.6642,1238.0020,q1_q17_dr25_stellar
10519727,13.609,1,0,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10470882,15.958,1,1,00011111111111111,0.8727,1238.0020,q1_q17_dr25_stellar
10415227,15.662,1,1,11111101110111011,0.6974,1458.9310,q1_q17_dr25_stellar
10419108,12.941,1,0,11111101110111011,0.6974,1458.9310,q1_q17_dr25_stellar
10450504,15.864,1,1,01111111111111111,0.8745,1420.6720,q1_q17_dr25_stellar
10471243,15.529,1,1,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10546063,15.833,1,1,11111101110111011,0.6975,1458.9310,q1_q17_dr25_stellar
10535807,13.873,1,1,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10420279,14.774,1,9,11111101110111011,0.6883,1458.9310,q1_q17_dr25_stellar
10486425,12.465,1,2,11011101110111011,0.6406,1458.9310,q1_q17_dr25_stellar
10487228,15.714,1,0,11111101110111011,0.6975,1458.9310,q1_q17_dr25_stellar
10473272,15.768,1,1,01111111111111111,0.8743,1420.6720,q1_q17_dr25_stellar
10616571,13.057,1,3,11111101110111011,0.6777,1458.9310,q1_q17_dr25_stellar
10616656,12.138,1,2,11111101110111011,0.6902,1458.9310,q1_q17_dr25_stellar
10682541,15.861,1,1,01111101110111011,0.6935,1420.6720,q1_q17_dr25_stellar
10677763,12.138,1,0,11111101110111011,0.6977,1458.9310,q1_q17_dr25_stellar
10591578,14.424,1,1,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
10661679,14.804,1,1,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10613718,12.735,1,1,11111101110111011,0.5833,1458.9310,q1_q17_dr25_stellar
10661917,12.976,1,1,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10662021,15.149,1,1,11111111111111111,0.8730,1458.9310,q1_q17_dr25_stellar
10662202,15.377,4,3,11111111111111111,0.8733,1458.9310,q1_q17_dr25_stellar
10549562,14.408,1,2,11111101110111011,0.6977,1458.9310,q1_q17_dr25_stellar
10619192,14.141,1,2,11111101110111011,0.6967,1458.9310,q1_q17_dr25_stellar
10656508,14.989,1,1,11111111111111111,0.8738,1458.9310,q1_q17_dr25_stellar
10656823,14.813,2,2,11111111111111111,0.8736,1458.9310,q1_q17_dr25_stellar
10579570,13.771,1,0,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10656842,12.594,1,0,11111111111111111,0.8739,1458.9310,q1_q17_dr25_stellar
10657406,13.733,2,2,11111111111111111,0.8735,1458.9310,q1_q17_dr25_stellar
10657664,13.234,1,3,11111111111111111,0.8597,1458.9310,q1_q17_dr25_stellar
10676750,15.185,1,1,11111101110111011,0.6974,1458.9310,q1_q17_dr25_stellar
10680424,16.280,1,1,00000000000001011,0.5490,316.0660,q1_q17_dr25_stellar
10581308,13.766,1,0,11111111111111111,0.8734,1458.9310,q1_q17_dr25_stellar
10813078,15.712,1,1,00000000000001011,0.5492,316.0660,q1_q17_dr25_stellar
