,id_starname,id_kic,id_koicand,id_kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,kic_kepmag,kic_jmag,kic_hmag,kic_kmag,cks_fp,cks_steff,cks_steff_err1,cks_steff_err2,cks_slogg,cks_slogg_err1,cks_slogg_err2,cks_smet,cks_smet_err1,cks_smet_err2,cks_svsini,cks_svsini_err1,cks_svsini_err2,iso_steff,iso_steff_err1,iso_steff_err2,iso_slogg,iso_slogg_err1,iso_slogg_err2,iso_smet,iso_smet_err1,iso_smet_err2,iso_srad,iso_srad_err1,iso_srad_err2,iso_smass,iso_smass_err1,iso_smass_err2,iso_sage,iso_sage_err1,iso_sage_err2,iso_slogage,iso_slogage_err1,iso_slogage_err2,iso_sparallax,iso_sparallax_err1,iso_sparallax_err2,iso_prad,iso_prad_err1,iso_prad_err2,iso_sma,iso_sma_err1,iso_sma_err2,iso_insol,iso_insol_err1,iso_insol_err2,iso_teq,iso_teq_err1,iso_teq_err2,exo_quadld_u1,exo_quadld_u2
766,K01113,2854914,K01113.02,Kepler-268 c,CONFIRMED,83.4463335,0.0003866,-0.0003866,2454991.683,0.00412,-0.00412,0.0056,0.4143,-0.0055,6.521,0.129,-0.129,,,,493.7,15.1,-15.1,0.020437,0.000562,-0.00036,2.69729,0.00582,-0.95919,2.52,1.45,-0.29,0.3835,,,479,,,12.43,21.61,-4,99.761,0.215,-0.215,28.406393,36.5,2,,6322,160,-218,4.364,0.083,-0.325,-0.12,0.22,-0.3,1.131,0.649,-0.132,1.074,0.272,-0.11,,,,stellar_q1_q16,13.703,12.675,12.411,12.382,False,6096.7,60,-60,4.291,0.1,-0.1,0.039,0.04,-0.04,5.2,1,-1,6106,60,-70,4.285,0.093,-0.104,0.038,0.04,-0.039,1.27,0.19169027101,-0.142285487665,1.137,0.0549282040486,-0.0400762722817,3.96278034255,0.994837097056,-1.43054950732,9.598,0.0972730108791,-0.194496707069,1.18,0.15,-0.15,2.82528083017,0.380360336473,-0.380360336473,0.390219456393,0.00652474459275,-0.00652474459275,13.060645481,3.56138200829,-3.56138200829,484.456387447,33.0749784928,-33.0749784928,0,0
773,K01127,6359320,K01127.01,Kepler-269 b,CONFIRMED,5.32670215,1.915E-05,-1.915E-05,2455190.122,0.00273,-0.00273,0.3029,0.1446,-0.3029,3.4984,0.0789,-0.0789,,,,703.3,20.8,-20.8,0.024346,0.00059,-0.000627,0.98784,0.23354,-0.21762,2.45,1.05,-0.2,0.0601,,,1007,,,242.97,317.99,-64.17,11.4,2.7,-2.7,28.333849,36.2,3,,5831,182,-196,4.517,0.033,-0.304,0,0.21,-0.28,0.921,0.395,-0.075,1.016,0.134,-0.119,,,,stellar_q1_q16,15.808,14.438,14.14,13.961,False,5619.4,60,-60,4.065,0.1,-0.1,0.399,0.04,-0.04,2.4,1,-1,5625,59,-65,4.106,0.098,-0.088,0.375,0.041,-0.04,1.56,0.222201350131,-0.192544644174,1.127,0.0869715562699,-0.0650311586857,6.96626514111,1.60657525562,-1.71867066053,9.843,0.0901247384048,-0.123039733398,0.489,0.071,-0.06,4.14770941484,0.565517445079,-0.565517445079,0.0621533813989,0.00138226251923,-0.00138226251923,564.579087441,156.217770692,-156.217770692,1242.2091472,85.6729785654,-85.6729785654,0,0
774,K01127,6359320,K01127.02,Kepler-269 c,CONFIRMED,8.12810877,9.903E-05,-9.903E-05,2455191.678,0.00842,-0.00842,0.1932,0.2703,-0.1931,3.91,0.201,-0.201,,,,310.3,23.5,-23.5,0.016074,0.000889,-0.000754,1.14108,0.25118,-0.42877,1.62,0.69,-0.14,0.0796,,,875,,,138.51,181.28,-36.58,15.85,3.5,-3.5,11.99895,13.9,3,,5831,182,-196,4.517,0.033,-0.304,0,0.21,-0.28,0.921,0.395,-0.075,1.016,0.134,-0.119,,,,stellar_q1_q16,15.808,14.438,14.14,13.961,False,5619.4,60,-60,4.065,0.1,-0.1,0.399,0.04,-0.04,2.4,1,-1,5625,59,-65,4.106,0.098,-0.088,0.375,0.041,-0.04,1.56,0.222201350131,-0.192544644174,1.127,0.0869715562699,-0.0650311586857,6.96626514111,1.60657525562,-1.71867066053,9.843,0.0901247384048,-0.123039733398,0.489,0.071,-0.06,2.73888160176,0.390525214045,-0.390525214045,0.0823740875499,0.00186440457217,-0.00186440457217,322.119712062,88.4136613562,-88.4136613562,1079.61236914,74.2617595868,-74.2617595868,0,0
775,K01127,6359320,K01127.03,,NOT DISPOSITIONED,2.83669898,2.766E-05,-2.766E-05,2455186.81,0.00616,-0.00616,0.2728,0.1589,-0.2727,3.018,0.214,-0.214,,,,178.2,16.2,-16.2,0.012235,0.000582,-0.000775,0.81621,0.18848,-0.33921,1.23,0.53,-0.1,0.0395,,,1242,,,562.48,736.16,-148.55,7.03,1.6,-1.6,8.803214,12.1,3,,5831,182,-196,4.517,0.033,-0.304,0,0.21,-0.28,0.921,0.395,-0.075,1.016,0.134,-0.119,,,,stellar_q1_q16,15.808,14.438,14.14,13.961,False,5619.4,60,-60,4.065,0.1,-0.1,0.399,0.04,-0.04,2.4,1,-1,5625,59,-65,4.106,0.098,-0.088,0.375,0.041,-0.04,1.56,0.222201350131,-0.192544644174,1.127,0.0869715562699,-0.0650311586857,6.96626514111,1.60657525562,-1.71867066053,9.843,0.0901247384048,-0.123039733398,0.489,0.071,-0.06,2.07987777776,0.302841627213,-0.302841627213,0.0408118437344,0.000925323998935,-0.000925323998935,1309.77997129,362.161981137,-362.161981137,1533.07397889,105.786994142,-105.786994142,0,0
778,K01148,8410727,K01148.01,Kepler-270 b,CONFIRMED,11.4761013,4.96E-05,-4.96E-05,2454968.394,0.00348,-0.00348,0.3027,0.1508,-0.3026,4.968,0.116,-0.116,,,,193.2,7.6,-7.6,0.012904,0.000342,-0.000385,0.71457,0.18312,-0.15065,1.83,1.08,-0.33,0.1045,,,1001,,,237.05,421.66,-99.95,17.07,4.4,-4.4,24.050793,27.7,2,,6432,157,-229,4.272,0.13,-0.319,-0.14,0.22,-0.32,1.3,0.765,-0.237,1.155,0.284,-0.164,,,,stellar_q1_q16,13.908,12.938,12.614,12.627,False,6098.6,60,-60,4.283,0.1,-0.1,0.155,0.04,-0.04,5.5,1,-1,6098,62,-65,4.281,0.088,-0.098,0.144,0.042,-0.041,1.3,0.181868084061,-0.132574507353,1.173,0.0552301692918,-0.0438106334124,3.62242998417,0.78175283428,-1.35951349075,9.559,0.0848653383188,-0.204331472168,1.04,0.12,-0.13,1.83240729995,0.230258122782,-0.230258122782,0.105058079135,0.0017449583514,-0.0017449583514,189.803568411,47.7679183701,-47.7679183701,945.887789994,59.4031463242,-59.4031463242,0,0
779,K01148,8410727,K01148.02,Kepler-270 c,CONFIRMED,25.2630268,0.0003282,-0.0003282,2454967.181,0.0113,-0.0113,0.6807,0.2736,-0.462,6.668,0.329,-0.329,,,,117.9,9.5,-9.5,0.010557,0.000111,-0.000885,0.30014,0.46633,-0.27251,1.5,0.88,-0.27,0.1768,,,769,,,82.82,147.3,-34.92,21.63,8.4,-8.4,11.486735,12.7,2,,6432,157,-229,4.272,0.13,-0.319,-0.14,0.22,-0.32,1.3,0.765,-0.237,1.155,0.284,-0.164,,,,stellar_q1_q16,13.908,12.938,12.614,12.627,False,6098.6,60,-60,4.283,0.1,-0.1,0.155,0.04,-0.04,5.5,1,-1,6098,62,-65,4.281,0.088,-0.098,0.144,0.042,-0.041,1.3,0.181868084061,-0.132574507353,1.173,0.0552301692918,-0.0438106334124,3.62242998417,0.78175283428,-1.35951349075,9.559,0.0848653383188,-0.204331472168,1.04,0.12,-0.13,1.4973477974,0.195836124072,-0.195836124072,0.177791477381,0.00297502115998,-0.00297502115998,66.5247286992,16.5161385603,-16.5161385603,727.795396355,45.2310806003,-45.2310806003,0,0
781,K01151,8280511,K01151.04,,NOT DISPOSITIONED,17.4532952,0.0001489,-0.0001489,2454979.662,0.00746,-0.00746,0.0267,0.4212,-0.0266,4.032,0.2,-0.2,,,,84.9,7.3,-7.3,0.008327,0.000715,-0.000172,2.30078,0.43342,-0.88889,0.81,0.14,-0.07,0.1233,,,656,,,43.65,20.93,-9.91,33.34,6.3,-6.3,8.840467,12.8,5,,5516,122,-96,4.448,0.085,-0.118,-0.2,0.18,-0.14,0.895,0.147,-0.08,0.82,0.069,-0.039,,,,stellar_q1_q16,13.404,12.198,11.819,11.745,False,5469.9,60,-60,4.522,0.1,-0.1,-0.174,0.04,-0.04,0.6,1,-1,5466,65,-63,4.502,0.056,-0.073,-0.166,0.043,-0.043,0.86,0.0682043986851,-0.050048376597,0.856,0.0328191163805,-0.0336763180885,7.24435960075,4.04128586366,-4.07336011903,9.86,0.192526402901,-0.358803828956,2.5,0.16,-0.18,0.780492733141,0.0752642222729,-0.0752642222729,0.125099579427,0.00206664952444,-0.00206664952444,38.0192787423,6.48194517333,-6.48194517333,632.797120902,26.9683858169,-26.9683858169,0,0
782,K01151,8280511,K01151.05,,NOT DISPOSITIONED,21.7202824,0.0002693,-0.0002693,2454967.767,0.0113,-0.0113,0.4476,0.0464,-0.4242,3.997,0.482,-0.482,,,,93.5,10.6,-10.6,0.008958,0.000723,-0.000461,2.12226,2.9536,-0.90338,0.88,0.14,-0.08,0.1427,,,609,,,32.59,15.63,-7.4,37.5,17.4,-17.4,9.905863,11.6,5,,5516,122,-96,4.448,0.085,-0.118,-0.2,0.18,-0.14,0.895,0.147,-0.08,0.82,0.069,-0.039,,,,stellar_q1_q16,13.404,12.198,11.819,11.745,False,5469.9,60,-60,4.522,0.1,-0.1,-0.174,0.04,-0.04,0.6,1,-1,5466,65,-63,4.502,0.056,-0.073,-0.166,0.043,-0.043,0.86,0.0682043986851,-0.050048376597,0.856,0.0328191163805,-0.0336763180885,7.24435960075,4.04128586366,-4.07336011903,9.86,0.192526402901,-0.358803828956,2.5,0.16,-0.18,0.837609591869,0.0871007360103,-0.0871007360103,0.144778789772,0.00241819907649,-0.00241819907649,28.3350964247,4.82351483288,-4.82351483288,587.955828336,24.9248348397,-24.9248348397,0,0
783,K01151,8280511,K01151.02,Kepler-271 c,CONFIRMED,7.41086267,3.305E-05,-3.305E-05,2454968.753,0.00354,-0.00354,0.3484,0.1189,-0.3484,3.2769,0.0983,-0.0983,,,,130.6,5.4,-5.4,0.010479,0.000264,-0.000446,1.51935,0.40981,-0.45374,1.02,0.17,-0.09,0.0697,,,872,,,136.61,65.5,-31.01,16.4,4.4,-4.4,22.378819,26.1,5,,5516,122,-96,4.448,0.085,-0.118,-0.2,0.18,-0.14,0.895,0.147,-0.08,0.82,0.069,-0.039,,,,stellar_q1_q16,13.404,12.198,11.819,11.745,False,5469.9,60,-60,4.522,0.1,-0.1,-0.174,0.04,-0.04,0.6,1,-1,5466,65,-63,4.502,0.056,-0.073,-0.166,0.043,-0.043,0.86,0.0682043986851,-0.050048376597,0.856,0.0328191163805,-0.0336763180885,7.24435960075,4.04128586366,-4.07336011903,9.86,0.192526402901,-0.358803828956,2.5,0.16,-0.18,0.984514607884,0.0850643143256,-0.0850643143256,0.070679617836,0.00118993311881,-0.00118993311881,119.138912347,20.0693569894,-20.0693569894,841.931839909,35.3174400693,-35.3174400693,0,0
784,K01151,8280511,K01151.03,Kepler-271 d,CONFIRMED,5.24972541,4.062E-05,-4.062E-05,2454968.465,0.00611,-0.00611,0.1669,0.2838,-0.1667,2.766,0.169,-0.169,,,,63.4,5.1,-5.1,0.007222,0.000442,-0.000332,2.05485,0.28823,-0.97585,0.71,0.11,-0.07,0.0554,,,978,,,216.24,103.67,-49.09,14.41,2,-2,12.842544,13.6,5,,5516,122,-96,4.448,0.085,-0.118,-0.2,0.18,-0.14,0.895,0.147,-0.08,0.82,0.069,-0.039,,,,stellar_q1_q16,13.404,12.198,11.819,11.745,False,5469.9,60,-60,4.522,0.1,-0.1,-0.174,0.04,-0.04,0.6,1,-1,5466,65,-63,4.502,0.056,-0.073,-0.166,0.043,-0.043,0.86,0.0682043986851,-0.050048376597,0.856,0.0328191163805,-0.0336763180885,7.24435960075,4.04128586366,-4.07336011903,9.86,0.192526402901,-0.358803828956,2.5,0.16,-0.18,0.677416240859,0.0649637413534,-0.0649637413534,0.0561687088568,0.000936328030315,-0.000936328030315,188.701051207,31.7413850013,-31.7413850013,944.511186523,39.5984997307,-39.5984997307,0,0
785,K01151,8280511,K01151.01,Kepler-271 b,CONFIRMED,10.43547805,2.7E-05,-2.7E-05,2454967.823,0.00232,-0.00232,0.1646,0.2732,-0.1646,3.4047,0.0607,-0.0607,,,,220.5,6.2,-6.2,0.013466,0.000409,-0.000292,2.23222,0.26787,-0.57512,1.32,0.21,-0.12,0.0875,,,778,,,86.68,41.56,-19.68,23.42,2.8,-2.8,30.813272,36.9,5,,5516,122,-96,4.448,0.085,-0.118,-0.2,0.18,-0.14,0.895,0.147,-0.08,0.82,0.069,-0.039,,,,stellar_q1_q16,13.404,12.198,11.819,11.745,False,5469.9,60,-60,4.522,0.1,-0.1,-0.174,0.04,-0.04,0.6,1,-1,5466,65,-63,4.502,0.056,-0.073,-0.166,0.043,-0.043,0.86,0.0682043986851,-0.050048376597,0.856,0.0328191163805,-0.0336763180885,7.24435960075,4.04128586366,-4.07336011903,9.86,0.192526402901,-0.358803828956,2.5,0.16,-0.18,1.26383783912,0.106413491723,-0.106413491723,0.0887610607465,0.00148223342021,-0.00148223342021,75.4399396669,12.8491613001,-12.8491613001,751.041368344,31.9723635282,-31.9723635282,0,0
786,K01161,10426656,K01161.01,Kepler-272 c,CONFIRMED,6.05730524,1.928E-05,-1.928E-05,2454968.927,0.00252,-0.00252,0.0654,0.3984,-0.0654,3.7273,0.0778,-0.0778,,,,402.9,13,-13,0.018018,0.000751,-0.000358,1.03785,0.05556,-0.37818,1.67,1.13,-0.19,0.0598,,,881,,,142.34,313.07,-42.32,12.626,0.676,-0.676,28.504238,33.9,3,,5300,179,-144,4.47,0.095,-0.461,-0.16,0.36,-0.26,0.849,0.572,-0.097,0.776,0.155,-0.058,,,,stellar_q1_q16,14.678,13.159,12.833,12.708,False,5439.2,60,-60,4.404,0.1,-0.1,0.042,0.04,-0.04,2.7,1,-1,5445,63,-64,4.431,0.072,-0.076,0.041,0.042,-0.039,0.951,0.0880781493902,-0.0686859548962,0.895,0.0323945983152,-0.0291446393013,10.2329299228,3.41368075449,-4.59394867519,10.01,0.125024801785,-0.258799349653,1.45,0.11,-0.13,1.87071331887,0.16530281881,-0.16530281881,0.0626942873026,0.0010408885233,-0.0010408885233,180.685035991,31.7784022562,-31.7784022562,934.31661664,40.9269451818,-40.9269451818,0,0
787,K01161,10426656,K01161.03,Kepler-272 b,CONFIRMED,2.9713641,1.076E-05,-1.076E-05,2454967.387,0.00256,-0.00256,0.1475,0.3146,-0.1475,2.7157,0.0829,-0.0829,,,,254.4,11,-11,0.014357,0.000699,-0.000323,1.27434,0.22046,-0.39125,1.33,0.9,-0.15,0.0372,,,1117,,,367.82,809.01,-109.35,8.41,1.5,-1.5,20.101818,26.1,3,,5300,179,-144,4.47,0.095,-0.461,-0.16,0.36,-0.26,0.849,0.572,-0.097,0.776,0.155,-0.058,,,,stellar_q1_q16,14.678,13.159,12.833,12.708,False,5439.2,60,-60,4.404,0.1,-0.1,0.042,0.04,-0.04,2.7,1,-1,5445,63,-64,4.431,0.072,-0.076,0.041,0.042,-0.039,0.951,0.0880781493902,-0.0686859548962,0.895,0.0323945983152,-0.0291446393013,10.2329299228,3.41368075449,-4.59394867519,10.01,0.125024801785,-0.258799349653,1.45,0.11,-0.13,1.49238049544,0.133457252836,-0.133457252836,0.0389805011333,0.000652240788449,-0.000652240788449,468.203903042,81.7825314616,-81.7825314616,1185.42009096,51.4229626116,-51.4229626116,0,0
788,K01161,10426656,K01161.02,Kepler-272 d,CONFIRMED,10.93730071,4.741E-05,-4.741E-05,2454969.983,0.00324,-0.00324,0.2106,0.259,-0.2105,2.898,0.11,-0.11,,,,441.3,20.1,-20.1,0.01896,0.000782,-0.000658,3.75841,0.73589,-1.22788,1.76,1.18,-0.2,0.0887,,,723,,,64.7,142.29,-19.24,28.75,5.6,-5.6,20.820202,23.8,3,,5300,179,-144,4.47,0.095,-0.461,-0.16,0.36,-0.26,0.849,0.572,-0.097,0.776,0.155,-0.058,,,,stellar_q1_q16,14.678,13.159,12.833,12.708,False,5439.2,60,-60,4.404,0.1,-0.1,0.042,0.04,-0.04,2.7,1,-1,5445,63,-64,4.431,0.072,-0.076,0.041,0.042,-0.039,0.951,0.0880781493902,-0.0686859548962,0.895,0.0323945983152,-0.0291446393013,10.2329299228,3.41368075449,-4.59394867519,10.01,0.125024801785,-0.258799349653,1.45,0.11,-0.13,1.96529343984,0.180159382538,-0.180159382538,0.0929846248534,0.00154669011542,-0.00154669011542,82.174496392,14.3743957048,-14.3743957048,767.269242359,33.4586609702,-33.4586609702,0,0
790,K01163,10468940,K01163.01,Kepler-273 b,CONFIRMED,2.936526966,5.23E-06,-5.23E-06,2454968.718,0.00144,-0.00144,0.1136,0.3242,-0.1136,1.771,0.047,-0.047,,,,362,11.6,-11.6,0.017383,0.000565,-0.000333,4.62323,0.57279,-1.41658,1.55,0.7,-0.17,0.0369,,,1167,,,437.7,607.91,-121.76,12.82,1.6,-1.6,30.454739,35.6,2,,5627,177,-143,4.506,0.073,-0.28,-0.48,0.34,-0.26,0.815,0.369,-0.086,0.777,0.127,-0.055,,,,stellar_q1_q16,14.968,13.682,13.35,13.217,False,5217.2,60,-60,4.617,0.1,-0.1,-0.282,0.04,-0.04,0.4,1,-1,5217,64,-65,4.574,0.039,-0.053,-0.269,0.042,-0.044,0.753,0.0418067410832,-0.0300466903335,0.774,0.0328729432817,-0.0294045982799,7.07945784384,5.27098828008,-4.73386067819,9.85,0.241682645503,-0.479746571826,1.491,0.068,-0.081,1.42940756178,0.121637055786,-0.121637055786,0.0368468290689,0.000609437963832,-0.000609437963832,277.183059797,48.081055789,-48.081055789,1039.81289102,44.9815339537,-44.9815339537,0,0
791,K01163,10468940,K01163.02,Kepler-273 c,CONFIRMED,8.01494715,3.433E-05,-3.433E-05,2454967.832,0.00333,-0.00333,0.6072,0.3001,-0.3876,2.984,0.107,-0.107,,,,375.8,14.9,-14.9,0.018506,0.002748,-0.00091,1.39534,1.40153,-0.0285,1.65,0.74,-0.18,0.0721,,,835,,,114.65,159.22,-31.9,16.8,5.6,-5.6,23.08285,29.1,2,,5627,177,-143,4.506,0.073,-0.28,-0.48,0.34,-0.26,0.815,0.369,-0.086,0.777,0.127,-0.055,,,,stellar_q1_q16,14.968,13.682,13.35,13.217,False,5217.2,60,-60,4.617,0.1,-0.1,-0.282,0.04,-0.04,0.4,1,-1,5217,64,-65,4.574,0.039,-0.053,-0.269,0.042,-0.044,0.753,0.0418067410832,-0.0300466903335,0.774,0.0328729432817,-0.0294045982799,7.07945784384,5.27098828008,-4.73386067819,9.85,0.241682645503,-0.479746571826,1.491,0.068,-0.081,1.5126123829,0.193698990634,-0.193698990634,0.0719964031314,0.00120274819478,-0.00120274819478,72.4880177462,12.3127511293,-12.3127511293,743.584078083,31.4544184476,-31.4544184476,0,0
792,K01165,10337517,K01165.01,,NOT DISPOSITIONED,7.053936122,7.49E-06,-7.49E-06,2454969.357,0.000884,-0.000884,0.1945,0.2167,-0.1943,1.5785,0.0322,-0.0322,,,,521.1,10.1,-10.1,0.020968,0.00046,-0.000277,15.23842,1.62262,-3.73911,2.55,0.87,-0.55,0.0679,,,1032,,,267.95,269.65,-118.1,34.22,3.6,-3.6,50.395325,57.5,2,,5775,164,-140,4.267,0.212,-0.221,-0.34,0.32,-0.24,1.114,0.378,-0.239,0.839,0.142,-0.054,,,,stellar_q1_q16,13.916,12.705,12.342,12.287,False,5381.2,60,-60,4.493,0.1,-0.1,-0.007,0.04,-0.04,1,1,-1,5382,65,-65,4.485,0.058,-0.064,-0.005,0.041,-0.043,0.887,0.063527219363,-0.0511733094494,0.877,0.0330401513314,-0.0305393451141,8.51138038202,4.16575205289,-4.69866152807,9.93,0.173021027321,-0.348765217984,1.9,0.12,-0.13,2.03161253034,0.166368406379,-0.166368406379,0.0689374280881,0.00114433300226,-0.00114433300226,124.448524083,21.1266908102,-21.1266908102,851.159525325,35.9899539745,-35.9899539745,0,0
793,K01165,10337517,K01165.02,Kepler-783 b,CONFIRMED,4.29264638,3.429E-05,-3.429E-05,2454967.797,0.00626,-0.00626,0.6565,0.0196,-0.5012,2.622,0.2,-0.2,,,,62.5,6.2,-6.2,0.007639,0.0001,-0.000752,0.90656,1.39535,-0.03698,0.93,0.31,-0.2,0.0487,,,1218,,,520.87,524.19,-229.57,9.59,3.7,-3.7,10.339029,11.7,2,,5775,164,-140,4.267,0.212,-0.221,-0.34,0.32,-0.24,1.114,0.378,-0.239,0.839,0.142,-0.054,,,,stellar_q1_q16,13.916,12.705,12.342,12.287,False,5381.2,60,-60,4.493,0.1,-0.1,-0.007,0.04,-0.04,1,1,-1,5382,65,-65,4.485,0.058,-0.064,-0.005,0.041,-0.043,0.887,0.063527219363,-0.0511733094494,0.877,0.0330401513314,-0.0305393451141,8.51138038202,4.16575205289,-4.69866152807,9.93,0.173021027321,-0.348765217984,1.9,0.12,-0.13,0.739514028816,0.0716286007844,-0.0716286007844,0.0495135757529,0.000830317441645,-0.000830317441645,241.821522528,40.7984121058,-40.7984121058,1004.9333612,42.260413533,-42.260413533,0,0
796,K01175,10350571,K01175.01,Kepler-784 b,CONFIRMED,31.5922646,0.0006809,-0.0006809,2454975.966,0.0168,-0.0168,0.3435,0.0989,-0.3434,13.84,0.512,-0.512,,,,156.8,10,-10,0.011467,0.000324,-0.000697,0.08675,0.03374,-0.01658,2.24,0.58,-0.57,0.1997,,,741,,,71.35,50.79,-34.35,16.6,6.5,-6.5,13.075491,16.2,2,,5611,110,-98,3.958,0.205,-0.135,0.02,0.16,-0.14,1.791,0.463,-0.455,1.062,0.177,-0.131,,,,stellar_q1_q16,13.29,12.061,11.704,11.617,False,5639.6,60,-60,3.801,0.1,-0.1,0.097,0.04,-0.04,4.4,1,-1,5626,65,-65,3.889,0.072,-0.071,0.085,0.046,-0.046,2.07,0.280978646876,-0.294871158305,1.197,0.0636720001256,-0.0655295627942,5.63637655826,1.28578260458,-1.03835818446,9.751,0.0892415809082,-0.0884292976111,1.081,0.123,-0.087,2.58739039453,0.376080960329,-0.376080960329,0.207814739145,0.00374917664663,-0.00374917664663,89.7987018129,25.7017620777,-25.7017620777,784.478491144,55.8409904543,-55.8409904543,0,0
797,K01175,10350571,K01175.02,,NOT DISPOSITIONED,17.1570874,0.0002516,-0.0002516,2454966.697,0.0117,-0.0117,0.7186,0.2347,-0.4907,11.249,0.359,-0.359,,,,112.7,8.2,-8.2,0.010423,0.001969,-0.000905,0.03698,0.06781,-0.00532,2.04,0.53,-0.52,0.1329,,,909,,,161.11,114.66,-77.56,8.32,3.8,-3.8,13.743307,14.3,2,,5611,110,-98,3.958,0.205,-0.135,0.02,0.16,-0.14,1.791,0.463,-0.455,1.062,0.177,-0.131,,,,stellar_q1_q16,13.29,12.061,11.704,11.617,False,5639.6,60,-60,3.801,0.1,-0.1,0.097,0.04,-0.04,4.4,1,-1,5626,65,-65,3.889,0.072,-0.071,0.085,0.046,-0.046,2.07,0.280978646876,-0.294871158305,1.197,0.0636720001256,-0.0655295627942,5.63637655826,1.28578260458,-1.03835818446,9.751,0.0892415809082,-0.0884292976111,1.081,0.123,-0.087,2.34003236771,0.46388994677,-0.46388994677,0.138278500275,0.00249338010039,-0.00249338010039,204.686468955,58.436520408,-58.436520408,963.908499167,69.1309282836,-69.1309282836,0,0
799,K01196,3348082,K01196.02,Kepler-274 b,CONFIRMED,11.634864,8.446E-05,-8.446E-05,2454973.501,0.00595,-0.00595,0.3513,0.1013,-0.3513,5.382,0.165,-0.165,,,,312.5,18.1,-18.1,0.016363,0.000388,-0.000861,0.54749,0.18148,-0.12833,1.8,0.7,-0.21,0.1002,,,842,,,118.95,136.32,-37.42,15.76,5.2,-5.2,17.86389,17.1,2,,6020,167,-194,4.426,0.073,-0.272,-0.18,0.25,-0.3,1.008,0.39,-0.117,0.987,0.142,-0.117,,,,stellar_q1_q16,15.035,13.773,13.458,13.456,False,5684.4,60,-60,4.149,0.1,-0.1,-0.16,0.04,-0.04,1.6,1,-1,5679,68,-73,4.21,0.11,-0.12,-0.152,0.048,-0.045,1.26,0.241319373445,-0.171857615484,0.946,0.0686583308856,-0.0506652385764,9.01571137606,1.73273795294,-1.8983265377,9.955,0.0763458134203,-0.102679551153,0.76,0.12,-0.12,2.25431747624,0.373476739489,-0.373476739489,0.0986828666449,0.00205513616296,-0.00205513616296,153.426504122,50.6570446611,-50.6570446611,896.888847008,74.721474481,-74.721474481,0,0
800,K01196,3348082,K01196.03,Kepler-274 c,CONFIRMED,33.1981054,0.0003191,-0.0003191,2454975.098,0.00774,-0.00774,0.0429,0.4138,-0.0429,4.514,0.24,-0.24,,,,375.2,30.8,-30.8,0.017728,0.000831,-0.001,3.20153,0.30498,-1.45255,1.95,0.76,-0.23,0.2015,,,594,,,29.41,33.71,-9.25,57.14,5.4,-5.4,10.84846,13.8,2,,6020,167,-194,4.426,0.073,-0.272,-0.18,0.25,-0.3,1.008,0.39,-0.117,0.987,0.142,-0.117,,,,stellar_q1_q16,15.035,13.773,13.458,13.456,False,5684.4,60,-60,4.149,0.1,-0.1,-0.16,0.04,-0.04,1.6,1,-1,5679,68,-73,4.21,0.11,-0.12,-0.152,0.048,-0.045,1.26,0.241319373445,-0.171857615484,0.946,0.0686583308856,-0.0506652385764,9.01571137606,1.73273795294,-1.8983265377,9.955,0.0763458134203,-0.102679551153,0.76,0.12,-0.12,2.43916323867,0.420923025165,-0.420923025165,0.19852408413,0.00416587057564,-0.00416587057564,37.8851081921,12.7332923204,-12.7332923204,632.238093117,53.2875240042,-53.2875240042,0,0
