tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
175310067,"1016.01","TOI-1016.01","1016","175310067.01",1,"FP",10.6257000,0.006,-0.006,1,0,"07h44m26.59s",116.1107710,,,,"-36d05m53.83s",-36.0982850,,,,-9.2310000,0.048,-0.048,1,0,11.6140000,0.052,-0.052,1,0,2459238.8311380,0.006715,-0.006715,1,0,12.6889415,0.0095088,-0.0095088,1,0,7.9201001,0.5393766,-0.5393766,1,0,3232.8527885,235.2532800,-235.2532800,1,0,14.0608342,15.2415910,-15.2415910,1,0,425.1594177,,,,,1158.1310368,,,,,368.6460000,3.7840000,-3.7840000,1,0,7601.0000000,135.8000000,-135.8000000,1,0,4.3100000,0.0800000,-0.0800000,1,0,1.5364100,0.0479799,-0.0479799,1,0,,"2019-04-01 16:52:03","2024-09-09 10:08:01","2026-02-20 11:39:24"
182943944,"1017.01","TOI-1017.01","1017","182943944.01",1,"FP",10.6019000,0.006,-0.006,1,0,"08h18m54.34s",124.7264110,,,,"-37d46m59.7s",-37.7832500,,,,-11.2780000,0.045,-0.045,1,0,9.5930000,0.045,-0.045,1,0,2458518.9653600,0.001370,-0.001370,1,0,1.1042200,0.0001300,-0.0001300,1,0,2.3700000,0.0620000,-0.0620000,1,0,14177.7000000,843.7880000,-843.7880000,1,0,21.0448000,5.2201200,-5.2201200,1,0,39459.3000000,,,,,3926.0000000,,,,,406.9970000,4.7245000,-4.7245000,1,0,6995.2000000,157.0000000,-157.0000000,1,0,4.0700000,0.5500000,-0.5500000,1,0,1.6100000,0.0700000,-0.0700000,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
291555748,"1018.01","TOI-1018.01","1018","291555748.01",1,"FP",10.6254000,0.006,-0.006,1,0,"07h26m51.84s",111.7160190,,,,"-50d15m59.64s",-50.2665670,,,,-8.0180000,0.049,-0.049,1,0,11.5600000,0.047,-0.047,1,0,2458492.7807800,0.000730,-0.000730,1,0,4.9591200,0.0001600,-0.0001600,1,0,2.5090000,0.1300000,-0.1300000,1,0,7440.0000000,197.9620000,-197.9620000,1,0,22.9123000,3.2805500,-3.2805500,1,0,673.5500000,,,,,1419.0000000,,,,,360.5410000,2.9645000,-2.9645000,1,0,5889.0000000,124.3000000,-124.3000000,1,0,3.8600000,0.0700000,-0.0700000,1,0,2.0000000,0.0900000,-0.0900000,1,0,,"2019-04-01 16:52:01","2021-10-29 12:59:15","2026-02-20 11:39:24"
341420329,"1019.01","TOI-1019.01","1019","341420329.01",1,"PC",10.6348000,0.006,-0.006,1,0,"08h00m35.52s",120.1479940,,,,"-54d52m42.79s",-54.8785520,,,,-11.7320000,0.047,-0.047,1,0,2.5860000,0.061,-0.061,1,0,2459232.4468640,0.000120,-0.000120,1,0,5.2341008,0.0000012,-0.0000012,1,0,3.7078139,0.0125204,-0.0125204,1,0,20796.9416293,50.8036100,-50.8036100,1,0,24.2931408,0.7497171,-0.7497171,1,0,1453.6663847,,,,,1574.8381848,,,,,399.5440000,4.1635000,-4.1635000,1,0,7645.0000000,134.4000000,-134.4000000,1,0,4.3000000,0.0800000,-0.0800000,1,0,1.5620300,0.0481257,-0.0481257,1,0,,"2019-07-24 17:08:12","2024-02-16 10:08:02","2026-02-20 11:39:24"
149603524,"102.01","TOI-102.01","102","149603524.01",1,"KP",9.7109000,0.006,-0.006,1,0,"05h48m33.56s",87.1398210,,,,"-63d59m17.98s",-63.9883290,,,,-15.6410000,0.037,-0.037,1,0,26.0460000,0.037,-0.037,1,0,2460187.9165710,0.000126,-0.000126,1,0,4.4119378,0.0000008,-0.0000008,1,0,3.6500000,0.0110000,-0.0110000,1,0,15062.0000000,69.1814000,-69.1814000,1,0,15.4706000,0.6919630,-0.6919630,1,0,653.2520000,,,,,1408.0000000,,,,,175.6310000,0.5880000,-0.5880000,1,0,6280.0000000,,,1,0,4.3209200,,,1,0,1.2100000,0.0500000,-0.0500000,1,0,,"2019-05-07 17:42:37","2024-10-03 10:08:02","2026-02-20 11:39:24"
140706664,"1020.01","TOI-1020.01","1020","140706664.01",1,"FP",10.7173000,0.013,-0.013,1,0,"08h33m31.67s",128.3819760,,,,"-43d49m42.32s",-43.8284210,,,,-5.8140000,0.051,-0.051,1,0,4.3280000,0.047,-0.047,1,0,2458521.2910800,0.002410,-0.002410,1,0,3.2889200,0.0006600,-0.0006600,1,0,3.7930000,0.2020000,-0.2020000,1,0,10518.9000000,530.6080000,-530.6080000,1,0,,,,1,0,29832.6000000,,,,,3661.0000000,,,,,906.8270000,23.8635000,-23.8635000,1,0,8734.2000000,283.6000000,-283.6000000,1,0,4.1000000,1.4500000,-1.4500000,1,0,,,,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
143994283,"1021.01","TOI-1021.01","1021","143994283.01",1,"FP",10.5551000,0.006,-0.006,1,0,"07h57m12.18s",119.3007500,,,,"-42d59m56.94s",-42.9991490,,,,-3.2110000,0.046,-0.046,1,0,-15.0820000,0.051,-0.051,1,0,2458492.9042900,0.004260,-0.004260,1,0,1.9087900,0.0003500,-0.0003500,1,0,1.9090000,0.2310000,-0.2310000,1,0,618.4820000,1.4377400,-1.4377400,1,0,3.3468800,0.2177490,-0.2177490,1,0,985.8070000,,,,,1561.0000000,,,,,235.9740000,1.5790000,-1.5790000,1,0,6022.6000000,133.5000000,-133.5000000,1,0,4.5200000,0.3900000,-0.3900000,1,0,1.2200000,0.0500000,-0.0500000,1,0,,"2019-07-24 17:08:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
47384844,"1022.01","TOI-1022.01","1022","47384844.01",1,"FA",8.7292400,0.007,-0.007,1,0,"10h51m51.58s",162.9649100,,,,"-05d47m19.35s",-5.7887080,,,,-15.7870000,0.090,-0.090,1,0,-11.8490000,0.077,-0.077,1,0,2458547.4480000,0.008340,-0.008340,1,0,3.0957400,0.0067700,-0.0067700,1,0,4.4750000,1.1960000,-1.1960000,1,0,380.0000000,,,1,0,3.4262000,0.7787130,-0.7787130,1,0,18087.9000000,,,,,3230.0000000,,,,,120.6660000,1.0680000,-1.0680000,1,0,6084.0000000,111.0000000,-111.0000000,1,0,4.1300000,0.3000000,-0.3000000,1,0,1.4100000,0.0500000,-0.0500000,1,0,,"2019-06-04 14:32:44","2023-06-06 12:02:56","2026-02-20 11:39:24"
238374636,"1023.01","TOI-1023.01","1023","238374636.01",1,"FP",9.6970000,0.006,-0.006,1,0,"08h03m21.05s",120.8376880,,,,"-51d20m44.25s",-51.3456260,,,,-23.3660000,0.042,-0.042,1,0,22.6520000,0.040,-0.040,1,0,2459303.3039690,0.003015,-0.003015,1,0,1.3214483,0.0000231,-0.0000231,1,0,3.4350000,0.0710000,-0.0710000,1,0,2180.0000000,137.9460000,-137.9460000,1,0,21.8839000,4.0147500,-4.0147500,1,0,35623.2000000,,,,,3827.0000000,,,,,316.3980000,2.2470000,-2.2470000,1,0,5050.8000000,86.8000000,-86.8000000,1,0,3.5600000,0.4000000,-0.4000000,1,0,2.9900000,0.1500000,-0.1500000,1,0,,"2019-07-24 18:44:12","2021-12-07 16:02:02","2026-02-20 11:39:24"
141482386,"1024.01","TOI-1024.01","1024","141482386.01",1,"FP",10.0814000,0.006,-0.006,1,0,"05h47m16.97s",86.8207140,,,,"-72d25m21.4s",-72.4226110,,,,1.1280000,0.044,-0.044,1,0,11.5630000,0.047,-0.047,1,0,2458339.7227600,0.005920,-0.005920,1,0,18.0157000,0.0001500,-0.0001500,1,0,2.5240000,0.4030000,-0.4030000,1,0,610.0000000,1.6631700,-1.6631700,1,0,21.6440000,,,1,0,7.6436400,,,,,463.0000000,,,,,692.2660000,12.1130000,-12.1130000,1,0,4709.0000000,122.0000000,-122.0000000,1,0,,,,1,0,7.6100000,,,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
297967252,"1025.01","TOI-1025.01","1025","297967252.01",1,"FP",5.5324000,0.006,-0.006,1,0,"09h30m05.08s",142.5211590,,,,"-51d31m01.61s",-51.5171140,,,,-19.1530000,0.168,-0.168,1,0,11.0460000,0.178,-0.178,1,0,2460733.6866880,0.000137,-0.000137,1,0,9.6837908,0.0000013,-0.0000013,1,0,1.6988586,0.1234614,-0.1234614,1,0,4965.2496516,45.5800842,-45.5800842,1,0,25.3602704,0.4591244,-0.4591244,1,0,2575.8141907,,,,,1985.0771972,,,,,129.8380000,1.7130000,-1.7130000,1,0,8598.7000000,1245.7000000,-1245.7000000,1,0,,,,1,0,,,,1,0,,"2019-07-24 18:44:12","2025-12-11 10:08:01","2026-02-20 11:39:24"
388624270,"1026.01","TOI-1026.01","1026","388624270.01",1,"FP",9.9138000,0.006,-0.006,1,0,"08h21m44.31s",125.4346340,,,,"-51d45m33.99s",-51.7594420,,,,47.2280000,0.047,-0.047,1,0,-6.3250000,0.039,-0.039,1,0,2460720.8076740,0.003630,-0.003630,1,0,14.2628757,0.0000385,-0.0000385,1,0,6.9350494,0.4663160,-0.4663160,1,0,913.2067174,37.2772746,-37.2772746,1,0,2.4765813,0.1510812,-0.1510812,1,0,153.2069421,,,,,980.3628831,,,,,105.6770000,0.2575000,-0.2575000,1,0,5690.0000000,129.0000000,-129.0000000,1,0,4.5800000,0.0800000,-0.0800000,1,0,0.8538980,0.0413895,-0.0413895,1,0,,"2019-06-11 14:45:00","2025-09-02 16:00:02","2026-02-20 11:39:24"
20318757,"1027.01","TOI-1027.01","1027","20318757.01",1,"PC",10.2103000,0.006,-0.006,1,0,"11h08m31.99s",167.1332750,,,,"-29d39m11.29s",-29.6531350,,,,-87.5540000,0.073,-0.073,1,0,12.9920000,0.057,-0.057,1,0,2460037.8690500,0.001406,-0.001406,1,0,3.2834565,0.0000046,-0.0000046,1,0,1.5370000,0.7090000,-0.7090000,1,0,1558.0000000,185.4200000,-185.4200000,1,0,2.8764800,0.3141770,-0.3141770,1,0,161.0920000,,,,,992.0000000,,,,,56.3449000,0.1324500,-0.1324500,1,0,4272.0000000,122.7000000,-122.7000000,1,0,4.6000000,0.1100000,-0.1100000,1,0,0.6800000,0.0600000,-0.0600000,1,0,,"2019-07-24 18:44:12","2023-06-05 12:03:22","2026-02-20 11:39:24"
20318757,"1027.02","TOI-1027.02","1027","20318757.02",2,"PC",10.2103000,0.006,-0.006,1,0,"11h08m31.99s",167.1332750,,,,"-29d39m11.29s",-29.6531350,,,,-87.5540000,0.073,-0.073,1,0,12.9920000,0.057,-0.057,1,0,2460032.5332500,0.002913,-0.002913,1,0,11.0287500,0.0000354,-0.0000354,1,0,2.7150000,0.4040000,-0.4040000,1,0,1694.0000000,104.4320000,-104.4320000,1,0,2.7658600,0.2689270,-0.2689270,1,0,15.0463000,,,,,548.0000000,,,,,56.3449000,0.1324500,-0.1324500,1,0,4272.0000000,122.7000000,-122.7000000,1,0,4.6000000,0.1100000,-0.1100000,1,0,0.6800000,0.0600000,-0.0600000,1,0,,"2021-06-03 22:37:59","2024-09-01 12:02:56","2026-02-20 11:39:24"
20318757,"1027.03","TOI-1027.03","1027","20318757.03",3,"PC",10.2103000,0.006,-0.006,1,0,"11h08m31.99s",167.1332750,,,,"-29d39m11.29s",-29.6531350,,,,-87.5540000,0.073,-0.073,1,0,12.9920000,0.057,-0.057,1,0,2460032.5730400,0.002567,-0.002567,1,0,5.0113292,0.0000120,-0.0000120,1,0,1.0240000,0.4710000,-0.4710000,1,0,1210.0000000,182.0350000,-182.0350000,1,0,2.5231400,0.3027980,-0.3027980,1,0,17.1793000,,,,,567.0000000,,,,,56.3449000,0.1324500,-0.1324500,1,0,4272.0000000,122.7000000,-122.7000000,1,0,4.6000000,0.1100000,-0.1100000,1,0,0.6800000,0.0600000,-0.0600000,1,0,,"2023-05-18 23:08:27","2023-06-05 12:03:22","2026-02-20 11:39:24"
447283466,"1028.01","TOI-1028.01","1028","447283466.01",1,"FP",7.9059000,0.006,-0.006,1,0,"10h28m23.6s",157.0983370,,,,"-51d42m19.47s",-51.7054090,,,,30.6500000,0.054,-0.054,1,0,-33.9060000,0.056,-0.056,1,0,2458544.4806600,0.004120,-0.004120,1,0,1.0160600,0.0003400,-0.0003400,1,0,2.8430000,0.2780000,-0.2780000,1,0,240.0000000,0.3757090,-0.3757090,1,0,1.2070400,0.0989898,-0.0989898,1,0,2784.0400000,,,,,2023.0000000,,,,,23.7748000,0.0202500,-0.0202500,1,0,4634.0000000,120.9000000,-120.9000000,1,0,4.6400000,0.0900000,-0.0900000,1,0,0.6800000,0.0500000,-0.0500000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
374908020,"1029.01","TOI-1029.01","1029","374908020.01",1,"FP",6.8410000,0.000,0.000,1,0,"05h54m57.38s",88.7390900,,,,"-65d57m31.82s",-65.9588390,,,,,,,,,,,,,,2458365.8931300,0.000960,-0.000960,1,0,36.2221400,0.0004600,-0.0004600,1,0,5.1070000,0.1880000,-0.1880000,1,0,7170.0000000,228.1730000,-228.1730000,1,0,,,,1,0,,,,,,,,,,,,,,1,0,,,,1,0,,,,1,0,,,,1,0,,"2019-06-11 14:45:03","2021-12-07 16:02:02","2026-02-20 11:39:24"
336732616,"103.01","TOI-103.01","103","336732616.01",1,"KP",11.5232000,0.008,-0.008,1,0,"20h49m49.8s",312.4574880,,,,"-24d25m43.3s",-24.4286940,,,,10.4260000,0.070,-0.070,1,0,15.6200000,0.051,-0.051,1,0,2458327.2525600,0.000586,-0.000586,1,0,3.5478540,0.0001490,-0.0001490,1,0,3.4943330,0.0492050,-0.0492050,1,0,10424.3718000,123.3593140,-123.3593140,1,0,14.5818410,0.1964350,-0.1964350,1,0,1212.0043760,,,,,1504.8589530,,,,,411.2110000,7.7520000,-7.7520000,1,0,6351.0000000,,,1,0,4.2289600,,,1,0,1.4000000,,,1,0,,"2018-09-05 18:49:20","2024-09-07 10:08:02","2026-02-20 11:39:24"
464296022,"1030.01","TOI-1030.01","1030","464296022.01",1,"FP",9.5706000,0.006,-0.006,1,0,"10h23m19.55s",155.8314780,,,,"-57d35m24.89s",-57.5902480,,,,-26.1840000,2.184,-2.184,1,0,22.4890000,1.073,-1.073,1,0,2460054.7839370,0.000628,-0.000628,1,0,12.1246519,0.0000103,-0.0000103,1,0,4.6120000,0.6670000,-0.6670000,1,0,7279.0000000,6484.9500000,-6484.9500000,1,0,17.6729000,2.5968800,-2.5968800,1,0,207.3200000,,,,,1057.0000000,,,,,78.4127300,2.8399200,-2.8399200,1,0,4807.6000000,60.0000000,-60.0000000,1,0,4.1700000,0.3600000,-0.3600000,1,0,1.0700000,0.0300000,-0.0300000,1,0,,"2019-07-24 18:44:12","2023-05-31 10:10:01","2026-02-20 11:39:24"
304021498,"1031.01","TOI-1031.01","1031","304021498.01",1,"FP",9.7318000,0.006,-0.006,1,0,"09h23m32.13s",140.8838900,,,,"-67d01m33.62s",-67.0260060,,,,-23.9010000,0.042,-0.042,1,0,3.0300000,0.047,-0.047,1,0,2459304.8379390,0.002852,-0.002852,1,0,5.6526230,0.0000254,-0.0000254,1,0,3.4340000,0.4750000,-0.4750000,1,0,1250.0000000,26.0133000,-26.0133000,1,0,8.9435400,1.1398800,-1.1398800,1,0,2717.0600000,,,,,2011.0000000,,,,,270.7710000,1.6275000,-1.6275000,1,0,6415.4000000,103.2000000,-103.2000000,1,0,3.9800000,0.0800000,-0.0800000,1,0,1.9200000,0.0800000,-0.0800000,1,0,,"2019-06-25 15:58:39","2024-09-19 10:08:01","2026-02-20 11:39:24"
146589986,"1032.01","TOI-1032.01","1032","146589986.01",1,"PC",9.7611000,0.006,-0.006,1,0,"10h36m53.16s",159.2215060,,,,"-42d32m29.9s",-42.5416390,,,,-15.1500000,0.072,-0.072,1,0,6.4370000,0.087,-0.087,1,0,2459283.8286850,0.000897,-0.000897,1,0,5.6643704,0.0000109,-0.0000109,1,0,3.8087395,0.0887935,-0.0887935,1,0,3491.8232968,95.2526700,-95.2526700,1,0,14.7738943,0.7471176,-0.7471176,1,0,7657.6621505,,,,,2385.8536488,,,,,587.1960000,18.7865000,-18.7865000,1,0,10395.0000000,320.6000000,-320.6000000,1,0,4.1300000,0.0700000,-0.0700000,1,0,2.3383701,0.1093570,-0.1093570,1,0,,"2019-07-24 18:44:12","2024-01-17 10:08:02","2026-02-20 11:39:24"
149601557,"1033.01","TOI-1033.01","1033","149601557.01",1,"FP",10.0163000,0.006,-0.006,1,0,"05h49m07.82s",87.2825860,,,,"-60d29m54.4s",-60.4984440,,,,8.9000000,3.100,-3.100,1,0,20.7000000,2.200,-2.200,1,0,2460717.3985800,0.002632,-0.002632,1,0,29.0161646,0.0000476,-0.0000476,1,0,5.3450000,0.3140000,-0.3140000,1,0,1238.3381592,37.8897444,-37.8897444,1,0,6.8208109,0.1674868,-0.1674868,1,0,33.2234000,,,,,,,,,,219.9400000,,,1,0,6113.1000000,,,1,0,,,,1,0,2.0100000,,,1,0,,"2019-06-11 14:45:00","2025-10-08 16:00:02","2026-02-20 11:39:24"
400595342,"1034.01","TOI-1034.01","1034","400595342.01",1,"FP",9.8174000,0.006,-0.006,1,0,"08h57m46.02s",134.4417520,,,,"-49d00m02.08s",-49.0005780,,,,-4.8370000,0.063,-0.063,1,0,4.1090000,0.062,-0.062,1,0,2460768.6174270,0.002617,-0.002617,1,0,3.6404389,0.0000082,-0.0000082,1,0,2.5339234,0.5744699,-0.5744699,1,0,476.3077321,35.1115139,-35.1115139,1,0,3.7025342,0.1738907,-0.1738907,1,0,9941.2265514,,,,,2783.0980270,,,,,363.4400000,4.9830000,-4.9830000,1,0,9810.0000000,173.7000000,-173.7000000,1,0,4.4300000,0.0600000,-0.0600000,1,0,1.6077600,0.0427739,-0.0427739,1,0,,"2019-07-24 18:44:12","2025-09-05 10:08:01","2026-02-20 11:39:24"
361413119,"1035.01","TOI-1035.01","1035","361413119.01",1,"PC",10.1126000,0.006,-0.006,1,0,"09h36m36.07s",144.1502730,,,,"-61d34m59.46s",-61.5831820,,,,-9.5060000,0.239,-0.239,1,0,16.8970000,0.207,-0.207,1,0,2459286.8726050,0.000437,-0.000437,1,0,6.0744477,0.0000059,-0.0000059,1,0,2.4954821,0.0518881,-0.0518881,1,0,5982.5212406,93.9391200,-93.9391200,1,0,30.9493217,11.6974440,-11.6974440,1,0,1487.5644344,,,,,1583.9398898,,,,,347.5560000,13.6300000,-13.6300000,1,0,5964.0000000,128.4000000,-128.4000000,1,0,3.7000000,0.0900000,-0.0900000,1,0,2.4303801,0.1515680,-0.1515680,1,0,,"2019-07-24 18:44:12","2025-07-09 16:00:02","2026-02-20 11:39:24"
146172354,"1036.01","TOI-1036.01","1036","146172354.01",1,"PC",10.2855000,0.006,-0.006,1,0,"10h31m28.11s",157.8671120,,,,"-42d14m25.61s",-42.2404480,,,,10.9920000,0.037,-0.037,1,0,-57.7480000,0.049,-0.049,1,0,2460037.1722730,0.001095,-0.001095,1,0,3.7795212,0.0000040,-0.0000040,1,0,2.9520000,0.1580000,-0.1580000,1,0,2761.0000000,60.2474000,-60.2474000,1,0,5.9837500,0.3118970,-0.3118970,1,0,466.5280000,,,,,1294.0000000,,,,,184.0150000,0.9620000,-0.9620000,1,0,5771.0000000,132.3000000,-132.3000000,1,0,4.3100000,0.0800000,-0.0800000,1,0,1.1800000,0.0600000,-0.0600000,1,0,,"2019-07-24 18:44:12","2023-05-05 16:02:01","2026-02-20 11:39:24"
363260203,"1037.01","TOI-1037.01","1037","363260203.01",1,"FP",9.0211000,0.006,-0.006,1,0,"09h49m32.44s",147.3851720,,,,"-63d18m23.32s",-63.3064780,,,,-19.6870000,0.070,-0.070,1,0,10.9530000,0.068,-0.068,1,0,2459331.1245120,0.003174,-0.003174,1,0,1.2025238,0.0000067,-0.0000067,1,0,1.9910000,0.0520000,-0.0520000,1,0,390.0000000,107.5700000,-107.5700000,1,0,6.3110600,1.9950400,-1.9950400,1,0,208477.0000000,,,,,5952.0000000,,,,,279.6980000,3.2790000,-3.2790000,1,0,9158.0000000,171.4000000,-171.4000000,1,0,4.3200000,0.0700000,-0.0700000,1,0,1.7400000,0.0500000,-0.0500000,1,0,,"2019-07-24 18:44:12","2024-09-07 10:08:02","2026-02-20 11:39:24"
90544017,"1038.01","TOI-1038.01","1038","90544017.01",1,"FP",8.7157000,0.006,-0.006,1,0,"08h33m49.11s",128.4546380,,,,"-49d56m25.25s",-49.9403470,,,,-15.5000000,1.600,-1.600,1,0,7.0000000,1.500,-1.500,1,0,2459273.3716430,0.002025,-0.002025,1,0,3.2235985,0.0000138,-0.0000138,1,0,2.1590000,0.4520000,-0.4520000,1,0,680.0000000,1.1300000,-1.1300000,1,0,5.5134100,,,1,0,2064.8000000,,,,,,,,,,280.7650000,,,1,0,8904.0000000,239.9000000,-239.9000000,1,0,4.0900000,1.3600000,-1.3600000,1,0,2.1700000,,,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
461867584,"1039.01","TOI-1039.01","1039","461867584.01",1,"APC",8.5483000,0.600,-0.600,1,0,"09h58m45.25s",149.6885450,,,,"-58d45m37.63s",-58.7604530,,,,-6.4340000,0.215,-0.215,1,0,4.0980000,0.246,-0.246,1,0,2460031.2166000,0.000710,-0.000710,1,0,4.4201250,0.0000085,-0.0000085,1,0,3.9560000,1.2590000,-1.2590000,1,0,2466.0000000,196.3000000,-196.3000000,1,0,,,,1,0,,,,,,,,,,,2864.3400000,1012.5400000,-1012.5400000,1,0,,,,1,0,,,,1,0,,,,1,0,,"2019-07-24 18:44:12","2023-05-05 16:02:01","2026-02-20 11:39:24"
231670397,"104.01","TOI-104.01","104","231670397.01",1,"KP",9.8638000,0.006,-0.006,1,0,"21h19m47.93s",319.9496970,,,,"-58d08m56.16s",-58.1489330,,,,10.5520000,0.045,-0.045,1,0,-10.6580000,0.043,-0.043,1,0,2460150.6086770,0.000682,-0.000682,1,0,4.0872956,0.0000023,-0.0000023,1,0,5.5861130,0.0508755,-0.0508755,1,0,3572.1712499,35.6894260,-35.6894260,1,0,13.6237732,0.6518233,-0.6518233,1,0,2242.3605401,,,,,1755.0767383,,,,,316.6780000,2.9655000,-2.9655000,1,0,6036.0000000,,,1,0,3.9335900,,,1,0,2.2186699,0.1025730,-0.1025730,1,0,,"2018-09-05 18:49:20","2023-10-16 16:02:02","2026-02-20 11:39:24"
310483807,"1040.01","TOI-1040.01","1040","310483807.01",1,"FP",8.3854000,0.007,-0.007,1,0,"08h34m27.41s",128.6142100,,,,"-61d29m17.74s",-61.4882620,,,,-11.7800000,0.118,-0.118,1,0,6.7250000,0.097,-0.097,1,0,2460756.1297890,0.001437,-0.001437,1,0,2.5555500,0.0004500,-0.0004500,1,0,1.5660000,0.3750000,-0.3750000,1,0,397.9246747,18.1707086,-18.1707086,1,0,12.5272602,0.4216165,-0.4216165,1,0,3520.6800000,,,,,2145.0000000,,,,,732.4320000,32.4490000,-32.4490000,1,0,10037.0000000,123.0000000,-123.0000000,1,0,,,,1,0,6.0400000,,,1,0,,"2019-07-24 18:44:12","2025-11-06 16:00:01","2026-02-20 11:39:24"
385624852,"1041.01","TOI-1041.01","1041","385624852.01",1,"FP",8.0981000,0.006,-0.006,1,0,"09h13m36.54s",138.4022520,,,,"-55d11m52.48s",-55.1979100,,,,-14.1890000,0.065,-0.065,1,0,14.2610000,0.058,-0.058,1,0,2459261.8012160,0.000400,-0.000400,1,0,8.3079200,0.0003700,-0.0003700,1,0,3.2280000,0.0890000,-0.0890000,1,0,8350.0000000,160.2380000,-160.2380000,1,0,43.1068000,4.4239900,-4.4239900,1,0,2276.2500000,,,,,1924.0000000,,,,,305.0340000,2.9810000,-2.9810000,1,0,9081.0000000,173.2000000,-173.2000000,1,0,3.8300000,0.0700000,-0.0700000,1,0,3.0500000,0.0900000,-0.0900000,1,0,,"2019-07-24 18:44:12","2021-10-29 12:59:15","2026-02-20 11:39:24"
360286627,"1042.01","TOI-1042.01","1042","360286627.01",1,"FP",9.7180000,0.006,-0.006,1,0,"09h27m54.05s",141.9752150,,,,"-61d19m48.14s",-61.3300400,,,,-11.5950000,0.056,-0.056,1,0,3.1390000,0.057,-0.057,1,0,2459281.3379560,0.001287,-0.001287,1,0,0.7580820,0.0000073,-0.0000073,1,0,1.8184632,0.1306038,-0.1306038,1,0,583.9318100,58.1024900,-58.1024900,1,0,10.1273702,0.6658212,-0.6658212,1,0,216218.1005011,,,,,5499.7476332,,,,,792.6330000,19.4965000,-19.4965000,1,0,9917.0000000,199.6000000,-199.6000000,1,0,3.7500000,0.0600000,-0.0600000,1,0,3.5086601,0.1201210,-0.1201210,1,0,,"2019-07-24 18:44:12","2025-12-11 10:08:01","2026-02-20 11:39:24"
90448944,"1043.01","TOI-1043.01","1043","90448944.01",1,"FP",9.5719000,0.006,-0.006,1,0,"08h33m12.56s",128.3023190,,,,"-52d42m51.13s",-52.7142020,,,,-9.4960000,0.051,-0.051,1,0,14.6590000,0.045,-0.045,1,0,2459985.7704250,0.003745,-0.003745,1,0,1.4415577,0.0000074,-0.0000074,1,0,2.3490000,0.6820000,-0.6820000,1,0,507.0000000,54.9645000,-54.9645000,1,0,3.6107800,0.2600400,-0.2600400,1,0,16861.8000000,,,,,3174.0000000,,,,,208.0550000,1.1015000,-1.1015000,1,0,6902.0000000,135.7000000,-135.7000000,1,0,4.2500000,0.0900000,-0.0900000,1,0,1.5200000,0.0600000,-0.0600000,1,0,,"2019-07-24 18:44:12","2024-09-09 10:08:01","2026-02-20 11:39:24"
463402815,"1044.01","TOI-1044.01","1044","463402815.01",1,"PC",10.0031000,0.006,-0.006,1,0,"10h15m14.65s",153.8110230,,,,"-58d45m59.01s",-58.7663930,,,,-14.4410000,0.073,-0.073,1,0,6.2140000,0.069,-0.069,1,0,2460037.1946720,0.000793,-0.000793,1,0,1.0085089,0.0000009,-0.0000009,1,0,1.6420000,0.3430000,-0.3430000,1,0,3051.0000000,688.9310000,-688.9310000,1,0,,,,1,0,,,,,,,,,,,494.6890000,9.5570000,-9.5570000,1,0,5215.2000000,1166.8000000,-1166.8000000,1,0,,,,1,0,,,,1,0,,"2019-07-24 18:44:12","2023-05-11 16:02:02","2026-02-20 11:39:24"
